producer,release_to_review_time, used_real_name, verified_purchase, rating, helpfulness, number_of_votes, length_of_review_text
Apple,274,0,1,1,0.074,27,1507
Apple,107,0,0,1,0.208,72,386
Apple,205,1,0,1,0.065,31,110
Apple,231,0,0,1,0.111,45,419
Apple,11,0,0,5,0.973,73,2699
Apple,14,1,0,5,0.939,33,1875
Apple,67,1,0,3,0.816,38,2722
Apple,82,1,0,4,0.909,11,1277
Apple,87,0,0,2,1,6,752
Apple,49,0,0,5,1,6,332
Apple,46,0,0,4,0.792,24,1515
Apple,94,1,0,5,0.875,8,793
Apple,91,0,0,5,0.857,7,2602
Apple,35,1,0,5,0.8,10,1078
Apple,108,0,1,5,1,2,270
Apple,51,1,0,5,1,2,633
Apple,140,1,1,5,1,1,333
Apple,164,0,0,4,0.667,3,1608
Apple,148,0,0,5,0.667,3,324
Apple,939,0,1,5,0,0,587
Apple,938,0,1,5,0,0,176
Apple,280,1,0,5,0,0,822
Apple,249,1,0,5,0,0,142
Apple,214,1,1,5,0,0,3630
Apple,168,1,1,5,0,0,103
Apple,94,1,1,5,0.5,2,156
Apple,189,1,0,2,0,1,408
Apple,182,1,0,1,0.5,6,514
Apple,122,1,1,5,0.5,6,594
Apple,489,0,1,1,0.25,4,768
Apple,862,0,0,5,0.786,14,823
Apple,829,1,1,5,0.8,10,88
Apple,1135,0,1,4,1,3,319
Apple,914,0,1,5,1,3,252
Apple,1259,0,1,5,1,2,361
Apple,1323,0,1,5,1,1,754
Apple,1191,0,1,5,0.75,4,637
Apple,964,1,1,5,0.667,3,104
Apple,1476,0,1,5,0,0,166
Apple,1447,0,1,5,0,0,171
Apple,1405,0,1,5,0,0,603
Apple,1399,0,1,1,0,0,531
Apple,1389,1,1,5,0,0,121
Apple,1294,0,1,5,0,0,312
Apple,1319,0,1,3,0,2,1261
Apple,28,1,0,4,0.936,483,14433
Apple,7,0,0,5,0.915,212,2179
Apple,22,1,0,5,0.866,97,3292
Apple,15,0,1,4,0.919,37,5809
Apple,252,0,0,4,0.852,27,12974
Apple,90,1,0,4,0.889,18,2181
Apple,8,1,0,5,0.833,30,2159
Apple,287,1,1,5,1,7,817
Apple,282,1,1,5,1,7,1168
Apple,83,0,0,4,1,7,2365
Apple,10,0,1,5,0.794,34,1493
Apple,60,0,0,5,0.857,14,4183
Apple,156,1,0,3,0.75,100,1446
Apple,9,1,0,4,0.846,13,2401
Apple,307,1,0,5,1,5,4223
Apple,221,0,0,5,1,5,3696
Apple,156,0,0,4,0.833,12,5047
Apple,13,1,0,5,0.875,8,2481
Apple,251,1,1,5,1,4,1555
Apple,223,1,0,4,1,4,1842
Apple,215,0,1,5,1,4,1081
Apple,175,1,1,5,1,4,506
Apple,174,1,0,4,1,4,3017
Apple,158,0,0,5,0.857,7,5415
Apple,31,1,0,5,0.8,10,2666
Apple,192,0,0,5,1,3,1213
Apple,186,1,0,5,1,3,2917
Apple,184,1,1,5,1,3,295
Apple,179,0,0,5,1,3,836
Apple,160,1,0,4,1,3,1603
Apple,272,0,1,5,0.833,6,953
Apple,169,1,0,5,0.833,6,1459
Apple,161,0,0,5,0.833,6,3586
Apple,129,1,1,5,0.833,6,505
Apple,83,0,0,5,0.833,6,5399
Apple,255,0,0,5,0.778,9,6094
Apple,48,0,0,5,0.75,12,1658
Apple,8,0,0,5,0.71,31,645
Apple,314,1,0,5,1,2,1369
Apple,301,1,1,5,1,2,695
Apple,295,0,0,5,1,2,689
Apple,279,1,1,5,1,2,522
Apple,251,0,1,5,1,2,406
Apple,238,1,1,5,1,2,427
Apple,224,0,1,5,1,2,1154
Apple,194,1,0,5,1,2,1004
Apple,193,0,1,5,1,2,197
Apple,192,0,0,5,1,2,2007
Apple,190,0,1,5,1,2,1441
Apple,257,1,1,5,0.8,5,729
Apple,157,0,1,5,0.8,5,2152
Apple,14,1,1,5,0.727,11,750
Apple,690,0,0,5,1,1,344
Apple,530,1,0,5,1,1,829
Apple,456,0,0,5,1,1,178
Apple,453,0,0,5,1,1,362
Apple,385,0,1,4,1,1,1944
Apple,249,0,0,5,1,1,940
Apple,247,0,1,5,1,1,888
Apple,247,1,1,5,1,1,79
Apple,241,0,0,4,1,1,4405
Apple,239,1,1,5,1,1,89
Apple,236,0,1,5,1,1,209
Apple,224,0,0,4,1,1,3248
Apple,223,1,1,4,1,1,488
Apple,204,1,0,5,1,1,528
Apple,203,0,0,4,1,1,1463
Apple,203,0,0,5,1,1,768
Apple,201,1,1,5,1,1,1789
Apple,200,0,1,4,1,1,1130
Apple,192,0,1,5,1,1,577
Apple,188,1,1,5,1,1,929
Apple,182,0,1,5,1,1,1661
Apple,175,1,1,5,1,1,479
Apple,242,0,0,5,0.75,4,1513
Apple,43,1,1,5,0.75,4,676
Apple,34,1,1,5,0.714,7,389
Apple,111,1,0,4,0.667,6,960
Apple,20,0,0,5,0.667,6,588
Apple,243,1,1,5,0.667,3,1180
Apple,167,1,0,5,0.667,3,545
Apple,159,1,0,5,0.667,3,393
Apple,76,0,1,4,0.667,3,773
Apple,74,1,1,4,0.667,3,1140
Apple,841,1,1,3,0,0,189
Apple,817,0,1,3,0,0,374
Apple,625,0,1,5,0,0,1293
Apple,571,1,1,5,0,0,674
Apple,380,1,1,5,0,0,81
Apple,341,1,1,5,0,0,361
Apple,339,1,0,5,0,0,148
Apple,339,0,1,5,0,0,1403
Apple,338,1,0,5,0,0,3355
Apple,306,1,1,5,0,0,225
Apple,296,0,0,5,0,0,93
Apple,249,1,1,5,0,0,234
Apple,248,1,1,5,0,0,780
Apple,247,1,1,5,0,0,3759
Apple,246,0,0,4,0,0,1349
Apple,238,1,1,5,0,0,79
Apple,230,0,1,5,0,0,655
Apple,227,1,1,5,0,0,110
Apple,201,1,1,5,0,0,161
Apple,200,0,1,5,0,0,187
Apple,195,1,1,5,0,0,81
Apple,192,1,0,5,0,0,2012
Apple,188,1,1,5,0,0,528
Apple,185,0,1,5,0,0,656
Apple,150,0,0,2,0,0,1552
Apple,46,0,0,5,0.643,14,3784
Apple,88,0,1,4,0.6,5,2350
Apple,71,1,0,5,0.6,5,617
Apple,35,1,0,5,0.6,5,675
Apple,542,1,1,5,0.5,2,1312
Apple,245,1,1,5,0.5,2,149
Apple,213,1,1,5,0.5,2,167
Apple,210,0,1,4,0.5,2,237
Apple,194,1,1,5,0.5,2,415
Apple,181,0,0,5,0.5,2,95
Apple,175,0,1,5,0.5,2,128
Apple,157,0,1,5,0.5,2,116
Apple,135,1,1,5,0.5,2,740
Apple,101,1,0,5,0.5,2,83
Apple,86,1,1,5,0.5,2,322
Apple,9,0,0,5,0.571,7,1683
Apple,58,0,0,4,0.5,4,1129
Apple,231,1,0,5,0.5,4,5682
Apple,160,0,1,5,0.5,4,114
Apple,149,1,0,5,0.5,4,2046
Apple,119,1,0,4,0.5,4,424
Apple,110,1,0,5,0.5,4,1162
Apple,109,0,0,5,0.5,4,382
Apple,106,1,1,5,0.5,4,94
Apple,97,1,1,5,0.5,4,375
Apple,97,1,1,4,0.5,4,436
Apple,78,1,0,5,0.5,4,877
Apple,71,1,0,5,0.5,4,589
Apple,70,0,0,4,0.5,4,720
Apple,53,0,0,5,0.5,4,1214
Apple,41,1,0,5,0.5,4,763
Apple,316,1,0,2,0.556,9,1083
Apple,245,1,0,5,0,1,488
Apple,184,0,0,5,0,1,380
Apple,177,1,1,5,0,1,208
Apple,177,1,1,5,0,1,69
Apple,152,0,1,4,0,1,82
Apple,141,1,1,5,0,1,1440
Apple,133,1,1,4,0,1,1115
Apple,126,1,1,5,0,1,157
Apple,82,0,0,4,0,1,519
Apple,61,1,0,5,0.5,6,802
Apple,370,0,0,2,0.333,3,973
Apple,207,1,0,3,0.333,3,368
Apple,136,1,1,5,0.333,3,268
Apple,97,1,1,5,0.333,3,146
Apple,95,1,1,5,0.333,3,345
Apple,74,1,0,5,0.333,3,108
Apple,17,0,1,4,0.4,5,618
Apple,104,1,1,5,0.4,5,78
Apple,75,1,0,5,0.4,5,1057
Apple,249,0,1,4,0,2,701
Apple,176,1,1,5,0,2,116
Apple,126,1,0,5,0,2,448
Apple,88,1,0,5,0,2,298
Apple,87,1,0,5,0,2,249
Apple,87,1,0,4,0,2,281
Apple,83,0,1,5,0,2,676
Apple,81,0,0,5,0,2,821
Apple,305,0,0,2,0.444,9,1220
Apple,142,1,0,5,0.25,4,485
Apple,141,1,1,5,0.25,4,182
Apple,161,1,0,1,0.55,40,506
Apple,97,1,0,3,0.528,36,1270
Apple,251,1,1,5,0,3,61
Apple,249,0,0,5,0,3,758
Apple,194,0,0,5,0,3,288
Apple,46,1,0,5,0.2,5,153
Apple,37,1,1,5,0.2,5,465
Apple,96,1,0,5,0,4,716
Apple,421,0,0,3,0.143,7,2077
Apple,144,1,0,5,0.222,9,415
Apple,254,1,1,4,0,6,123
Apple,249,1,1,5,0,6,91
Apple,42,1,1,5,0.2,10,486
Apple,226,1,0,2,0.273,22,1668
Apple,205,0,0,1,0.25,20,925
Apple,67,1,1,1,0.402,97,1989
Apple,77,0,0,1,0.328,58,273
Apple,274,1,0,1,0.265,34,499
Apple,210,0,0,1,0.214,28,436
Apple,7,0,0,5,0.24,50,197
Apple,19,1,1,3,0.224,49,768
Apple,173,0,1,1,0.146,48,476
Apple,98,1,1,1,0.245,143,4908
Apple,262,1,0,2,0.086,35,371
Apple,6,1,0,4,0.978,325,3858
Apple,12,1,1,5,0.954,65,2106
Apple,86,0,0,5,0.976,41,3532
Apple,18,1,0,5,0.913,69,3499
Apple,143,1,1,5,1,19,3538
Apple,32,1,0,5,0.931,29,2753
Apple,73,0,0,4,0.947,19,2076
Apple,92,1,0,4,1,13,2286
Apple,109,0,1,5,0.941,17,729
Apple,42,0,0,5,1,12,472
Apple,12,1,0,4,0.895,19,2585
Apple,115,0,0,5,1,8,1025
Apple,48,0,1,5,1,8,2395
Apple,143,1,0,5,1,7,1680
Apple,95,0,0,5,1,6,779
Apple,80,1,0,5,1,6,1402
Apple,69,1,1,5,1,6,392
Apple,227,0,0,3,0.75,56,7384
Apple,183,1,0,4,1,5,1162
Apple,166,0,1,5,1,5,1408
Apple,124,0,1,5,1,5,1657
Apple,112,1,0,5,1,5,1297
Apple,91,1,1,4,1,5,1297
Apple,179,1,0,5,1,4,1476
Apple,118,0,0,4,0.857,7,2006
Apple,182,0,0,5,1,3,8177
Apple,173,1,0,5,1,3,2605
Apple,145,0,1,5,1,3,246
Apple,69,1,1,5,1,3,701
Apple,119,0,0,5,0.75,16,4371
Apple,106,0,1,4,0.833,6,458
Apple,207,1,1,5,1,2,2153
Apple,162,0,0,5,1,2,2176
Apple,90,1,1,5,1,2,642
Apple,65,0,1,5,1,2,224
Apple,61,1,1,5,1,2,973
Apple,388,1,1,5,1,1,780
Apple,330,1,0,5,1,1,346
Apple,203,0,0,5,1,1,1093
Apple,178,0,0,5,1,1,1130
Apple,164,1,1,5,1,1,429
Apple,126,1,1,5,1,1,135
Apple,107,1,1,5,1,1,306
Apple,342,0,1,5,0,0,259
Apple,226,0,1,5,0,0,114
Apple,203,0,1,5,0,0,179
Apple,239,1,1,5,0.5,2,1094
Apple,233,1,0,5,0.5,2,153
Apple,217,0,1,5,0.5,2,774
Apple,233,1,1,5,0,1,399
Apple,197,0,0,4,0,1,2234
Apple,159,0,1,5,0,1,170
Apple,155,0,1,5,0.333,3,103
Apple,56,1,1,4,0.5,8,104
Apple,203,0,0,5,0,2,5184
Apple,179,0,1,5,0,2,117
Apple,101,1,0,4,0.444,9,258
Apple,173,0,1,4,0.333,6,1748
Apple,60,0,1,5,0.2,5,467
Apple,258,1,1,5,0,4,153
Apple,225,0,0,2,0.25,8,1622
Apple,90,0,0,3,0.462,39,437
Apple,275,0,1,2,0,9,555
Apple,12,0,0,1,0.277,173,1540
Apple,39,1,1,4,0.986,290,603
Apple,12,1,0,4,0.97,135,2494
Apple,16,1,0,5,0.937,95,1602
Apple,74,0,0,5,1,40,5248
Apple,13,0,0,5,0.949,39,1565
Apple,15,0,0,5,0.926,27,515
Apple,14,1,0,5,0.889,27,1599
Apple,127,0,0,5,1,11,3896
Apple,24,1,0,5,1,9,1280
Apple,69,1,1,5,1,8,415
Apple,41,1,0,5,1,8,2077
Apple,43,0,1,4,0.909,11,2744
Apple,50,1,1,4,1,7,5508
Apple,23,1,1,5,0.824,17,675
Apple,108,1,1,5,1,5,1389
Apple,53,1,1,5,1,5,1388
Apple,39,0,1,5,1,5,849
Apple,35,1,1,5,0.875,8,1417
Apple,72,0,0,4,0.818,11,7928
Apple,77,0,0,5,1,4,740
Apple,69,1,1,5,1,4,216
Apple,68,0,1,5,1,4,192
Apple,204,0,0,4,1,3,4130
Apple,166,0,0,5,1,3,2028
Apple,111,1,0,5,1,3,2064
Apple,82,0,0,5,1,3,710
Apple,73,1,1,5,1,3,1264
Apple,69,1,1,5,1,3,112
Apple,64,1,1,5,1,3,217
Apple,176,0,1,5,1,2,541
Apple,140,0,1,5,1,2,778
Apple,111,0,0,5,1,2,766
Apple,109,0,1,5,1,2,319
Apple,108,1,1,4,1,2,254
Apple,108,1,1,5,1,2,122
Apple,91,0,0,5,1,2,775
Apple,90,0,1,5,1,2,1013
Apple,89,1,0,5,1,2,1224
Apple,44,1,0,5,1,2,563
Apple,97,1,0,5,0.75,8,5682
Apple,37,0,1,3,0.69,58,363
Apple,35,1,0,5,0.727,11,1498
Apple,240,1,1,5,1,1,125
Apple,225,0,1,5,1,1,79
Apple,218,1,1,5,1,1,117
Apple,218,1,1,5,1,1,116
Apple,161,0,0,5,1,1,768
Apple,126,0,1,5,1,1,321
Apple,120,1,1,5,1,1,296
Apple,113,1,1,5,1,1,622
Apple,102,0,1,5,1,1,500
Apple,81,1,1,5,1,1,116
Apple,77,1,1,4,1,1,381
Apple,58,1,1,5,1,1,194
Apple,49,1,1,5,1,1,175
Apple,138,0,0,5,0.75,4,291
Apple,133,0,0,5,0.75,4,486
Apple,42,1,0,4,0.75,4,586
Apple,190,1,0,3,0.667,6,2982
Apple,265,0,1,5,0.667,3,468
Apple,126,0,0,4,0.667,3,2041
Apple,800,0,1,4,0,0,146
Apple,678,0,1,4,0,0,334
Apple,293,0,1,4,0,0,216
Apple,225,1,0,5,0,0,1275
Apple,206,0,0,5,0,0,1048
Apple,204,1,1,5,0,0,84
Apple,188,0,0,5,0,0,929
Apple,183,0,1,5,0,0,726
Apple,174,0,1,5,0,0,715
Apple,162,1,0,4,0,0,470
Apple,154,1,1,5,0,0,79
Apple,120,1,1,5,0,0,341
Apple,113,1,0,5,0,0,613
Apple,111,1,0,5,0,0,732
Apple,93,1,1,5,0,0,87
Apple,70,1,1,5,0.6,5,193
Apple,237,0,0,4,0.5,2,1962
Apple,185,1,0,5,0.5,2,1137
Apple,175,1,1,5,0.5,2,481
Apple,154,1,1,5,0.5,2,241
Apple,163,0,0,3,0.5,4,3292
Apple,229,1,1,5,0,1,540
Apple,102,0,1,5,0,1,306
Apple,268,0,1,1,0.5,6,689
Apple,78,1,1,5,0.333,3,102
Apple,620,0,1,4,0,2,99
Apple,163,0,0,5,0,2,1146
Apple,114,1,1,5,0,2,201
Apple,33,1,0,5,0.375,8,950
Apple,90,0,0,3,0,3,306
Apple,29,0,0,5,0.429,14,1118
Apple,13,0,0,5,0.478,23,1851
Apple,22,1,0,4,0.385,13,1184
Apple,66,0,0,2,0.154,13,2846
Apple,18,0,0,1,0.371,97,3513
Apple,11,1,0,1,0.298,104,2122
Apple,39,0,0,2,0.195,41,2210
Apple,21,0,0,2,0.243,115,1108
Apple,145,1,1,2,0.034,29,1076
Apple,290,0,0,4,0.943,106,818
Apple,274,1,0,5,0.981,54,483
Apple,245,1,0,4,0.951,41,258
Apple,484,0,1,3,0.923,26,656
Apple,1205,1,1,1,1,9,179
Apple,985,1,0,5,1,7,318
Apple,784,1,1,1,0.786,28,435
Apple,1171,1,1,5,1,5,1124
Apple,1170,1,1,1,0.833,6,292
Apple,1488,0,1,1,1,2,449
Apple,1443,0,1,1,1,2,895
Apple,1009,1,1,5,1,2,465
Apple,1704,0,0,1,1,1,297
Apple,1539,0,1,5,1,1,255
Apple,1492,0,1,3,1,1,163
Apple,1277,0,1,5,1,1,402
Apple,1255,0,1,2,1,1,412
Apple,1247,0,1,2,1,1,519
Apple,1189,0,1,5,1,1,161
Apple,1031,0,1,2,1,1,485
Apple,282,1,0,3,0.688,16,237
Apple,1497,1,1,1,0.667,3,642
Apple,1689,1,1,3,0,0,212
Apple,1474,0,1,5,0,0,890
Apple,1469,0,1,5,0,0,272
Apple,1425,1,0,5,0,0,227
Apple,1422,1,1,4,0,0,554
Apple,1400,0,1,5,0,0,224
Apple,1374,0,1,1,0,0,352
Apple,1373,0,1,2,0,0,301
Apple,1356,1,1,5,0,0,260
Apple,1260,0,1,5,0,0,226
Apple,1254,1,1,5,0,0,133
Apple,1227,0,1,3,0,0,115
Apple,1195,0,1,3,0,0,220
Apple,1091,1,0,5,0,0,152
Apple,1038,1,1,3,0,0,170
Apple,1517,0,1,2,0.5,2,274
Apple,975,1,0,1,0.6,10,281
Apple,1227,0,1,1,0.5,4,113
Apple,1568,0,1,2,0,1,237
Apple,1505,0,1,1,0,1,89
Apple,1396,0,1,1,0,1,138
Apple,645,1,0,4,0.5,10,89
Apple,1197,0,0,5,1,3,292
Apple,1135,0,1,5,1,2,116
Apple,1606,1,1,5,0,0,304
Apple,1582,0,1,1,0,0,998
Apple,65,0,0,5,0.937,239,4713
Apple,9,0,0,5,0.887,53,4550
Apple,15,0,0,2,0.808,380,8236
Apple,70,1,0,5,0.889,27,8402
Apple,40,0,0,5,0.875,24,3543
Apple,21,0,1,5,0.875,16,947
Apple,5,0,1,5,0.769,65,4223
Apple,12,1,0,4,0.808,26,10592
Apple,19,0,0,3,0.8,15,1817
Apple,6,0,0,5,0.778,18,760
Apple,4,0,0,2,0.715,165,3753
Apple,22,0,1,4,0.765,17,2524
Apple,10,0,0,4,0.765,17,2759
Apple,228,1,0,5,0.778,9,5897
Apple,105,0,1,5,0.778,9,3678
Apple,50,1,0,5,0.778,9,1553
Apple,40,1,0,5,0.778,9,472
Apple,133,1,0,4,0.8,5,408
Apple,208,0,0,5,0.75,8,4530
Apple,131,1,0,4,0.75,8,2931
Apple,42,1,0,4,0.75,8,2039
Apple,29,0,0,5,0.75,8,1580
Apple,13,0,0,3,0.706,17,1898
Apple,187,1,0,5,0.714,7,6329
Apple,100,0,0,5,0.714,7,5047
Apple,89,0,0,5,0.714,7,2105
Apple,49,1,0,5,0.714,7,670
Apple,44,1,0,5,0.714,7,352
Apple,28,0,1,4,0.7,10,4021
Apple,18,1,0,5,0.692,13,2607
Apple,8,0,0,2,0.667,9,1891
Apple,330,1,0,5,0.667,6,1349
Apple,195,1,1,5,0.667,6,1099
Apple,94,1,0,5,0.667,6,6499
Apple,63,1,1,4,0.667,6,1375
Apple,45,1,1,5,0.667,6,844
Apple,75,1,0,5,0.667,6,1655
Apple,22,0,1,5,0.667,6,1483
Apple,3,1,0,5,0.657,35,2558
Apple,455,1,0,5,0.667,3,1295
Apple,1081,0,0,4,0,0,2022
Apple,986,0,1,5,0,0,351
Apple,37,1,0,5,0,0,3388
Apple,22,0,0,1,0.646,130,7042
Apple,28,1,0,3,0.625,8,810
Apple,249,1,0,4,0.6,5,351
Apple,232,1,0,4,0.6,5,274
Apple,133,1,0,4,0.6,5,1125
Apple,100,1,1,5,0.6,5,1305
Apple,56,0,0,5,0.6,5,1201
Apple,46,1,0,5,0.6,5,711
Apple,394,1,0,5,0.5,2,173
Apple,376,1,1,5,0.5,2,149
Apple,15,1,1,4,0.6,10,2060
Apple,166,0,0,5,0.571,7,21
Apple,53,1,0,5,0.571,7,521
Apple,5,1,0,4,0.609,23,4247
Apple,335,0,0,5,0.5,4,280
Apple,326,1,1,5,0.5,4,596
Apple,307,1,0,5,0.5,4,1012
Apple,298,1,0,5,0.5,4,1976
Apple,272,1,1,4,0.5,4,125
Apple,207,1,0,5,0.5,4,431
Apple,200,0,1,5,0.5,4,1123
Apple,189,0,1,5,0.5,4,1785
Apple,184,1,0,4,0.5,4,1806
Apple,163,1,1,5,0.5,4,1644
Apple,123,1,0,5,0.5,4,1006
Apple,119,1,1,5,0.5,4,230
Apple,115,1,0,5,0.5,4,1232
Apple,111,0,0,5,0.5,4,1717
Apple,91,0,0,4,0.5,4,5441
Apple,62,1,1,4,0.5,4,1175
Apple,61,1,0,3,0.5,4,2092
Apple,53,1,0,5,0.5,4,2893
Apple,44,0,1,5,0.5,4,339
Apple,223,0,1,5,0.5,4,627
Apple,7,1,1,4,0.588,17,916
Apple,37,0,0,5,0.556,9,532
Apple,10,0,0,4,0.556,9,2759
Apple,497,0,0,5,0,1,327
Apple,425,1,1,5,0,1,747
Apple,217,1,0,5,0,1,398
Apple,217,0,0,5,0,1,77
Apple,213,0,0,5,0,1,929
Apple,169,0,0,5,0,1,371
Apple,163,0,0,5,0,1,324
Apple,84,1,1,5,0,1,289
Apple,69,0,0,4,0,1,389
Apple,63,0,0,5,0,1,1303
Apple,59,0,0,4,0,1,411
Apple,240,0,0,4,0.5,6,339
Apple,170,0,0,5,0.5,6,1439
Apple,141,0,1,4,0.5,6,1155
Apple,9,0,0,5,0.5,6,4550
Apple,335,1,0,5,0.333,3,415
Apple,306,0,0,5,0.333,3,137
Apple,303,1,0,5,0.333,3,186
Apple,284,1,1,5,0.333,3,131
Apple,276,0,1,5,0.333,3,274
Apple,271,0,0,5,0.333,3,591
Apple,266,0,0,5,0.333,3,873
Apple,254,0,0,5,0.333,3,284
Apple,251,1,1,5,0.333,3,192
Apple,230,1,0,5,0.333,3,2871
Apple,214,1,0,5,0.333,3,465
Apple,206,0,0,5,0.333,3,338
Apple,185,1,0,4,0.333,3,776
Apple,181,0,1,5,0.333,3,245
Apple,166,1,0,5,0.333,3,1396
Apple,155,1,1,5,0.333,3,177
Apple,128,1,0,5,0.333,3,259
Apple,125,1,1,5,0.333,3,467
Apple,121,1,0,5,0.333,3,147
Apple,121,1,0,5,0.333,3,139
Apple,120,0,1,5,0.333,3,1685
Apple,118,1,0,5,0.333,3,396
Apple,118,1,1,5,0.333,3,1246
Apple,118,0,1,5,0.333,3,222
Apple,117,1,0,5,0.333,3,115
Apple,116,1,1,5,0.333,3,262
Apple,104,1,0,5,0.333,3,448
Apple,98,1,0,5,0.333,3,173
Apple,81,0,0,5,0.333,3,1497
Apple,61,1,1,5,0.333,3,569
Apple,59,0,1,5,0.333,3,1000
Apple,53,1,0,5,0.333,3,166
Apple,87,1,1,5,0.333,3,1274
Apple,147,1,0,4,0.5,8,3083
Apple,237,1,0,2,0.4,5,484
Apple,128,1,0,5,0.4,5,2299
Apple,89,1,1,5,0.4,5,70
Apple,63,1,0,2,0.4,5,1395
Apple,50,0,0,5,0.4,5,104
Apple,45,1,0,5,0.4,5,225
Apple,71,1,1,5,0.429,7,304
Apple,826,0,1,5,0,2,178
Apple,789,0,1,5,0,2,296
Apple,673,1,0,5,0,2,194
Apple,442,0,1,4,0,2,452
Apple,230,1,1,5,0,2,245
Apple,208,1,1,5,0,2,309
Apple,193,1,1,5,0,2,99
Apple,102,1,1,5,0,2,519
Apple,91,1,0,5,0,2,602
Apple,90,0,0,5,0,2,1010
Apple,90,1,1,5,0,2,157
Apple,89,0,1,5,0,2,83
Apple,85,1,1,5,0,2,140
Apple,85,1,1,5,0,2,489
Apple,84,0,0,5,0,2,516
Apple,59,1,1,5,0,2,189
Apple,108,0,0,5,0.444,9,4261
Apple,182,0,0,4,0.25,4,971
Apple,149,1,0,5,0.25,4,532
Apple,133,1,1,5,0.25,4,928
Apple,128,1,0,4,0.25,4,565
Apple,97,1,0,5,0.25,4,482
Apple,59,1,0,5,0.25,4,989
Apple,46,1,0,5,0.333,6,191
Apple,7,1,0,5,0.471,17,3825
Apple,144,1,0,5,0,3,151
Apple,104,1,1,5,0,3,134
Apple,12,1,1,4,0.417,12,1604
Apple,8,1,0,5,0.476,21,2350
Apple,395,1,0,3,0.286,7,1835
Apple,169,1,1,1,0.48,25,391
Apple,55,1,0,1,0.5,34,860
Apple,14,0,0,5,0.333,9,740
Apple,9,1,0,5,0.333,9,1113
Apple,8,0,0,1,0.523,65,2704
Apple,148,0,1,5,0,4,207
Apple,69,1,0,5,0,4,107
Apple,204,0,0,4,0,5,137
Apple,47,1,0,5,0,5,847
Apple,364,1,1,1,0.143,7,690
Apple,39,0,0,1,0.444,45,823
Apple,20,0,0,5,0.25,12,149
Apple,130,1,0,2,0.231,13,617
Apple,271,1,0,3,0,7,815
Apple,39,1,1,5,0,7,86
Apple,39,1,0,1,0.385,39,427
Apple,40,1,0,5,0.167,12,256
Apple,14,0,0,1,0.397,68,1406
Apple,142,1,0,3,0.143,14,152
Apple,7,0,0,1,0.362,58,1888
Apple,7,1,0,1,0.346,52,1129
Apple,207,0,0,2,0.111,18,2651
Apple,40,0,0,5,0,13,105
Apple,3,0,0,5,0.226,31,235
Apple,7,0,0,1,0.325,80,2156
Apple,206,0,0,1,0.189,37,836
Apple,7,0,0,1,0.287,94,2622
Apple,36,0,0,1,0.122,49,115
Apple,149,0,0,1,0.064,47,636
Apple,28,0,0,5,0.961,128,6642
Apple,180,1,0,5,0.94,117,85
Apple,76,0,0,4,0.968,63,6776
Apple,56,0,1,5,0.962,26,4182
Apple,98,0,0,5,1,20,5240
Apple,12,0,0,5,0.933,30,578
Apple,33,1,1,5,0.941,17,1801
Apple,33,1,0,5,0.933,15,1273
Apple,32,0,0,5,0.889,9,743
Apple,253,1,0,5,1,4,4470
Apple,219,0,1,5,1,4,471
Apple,140,1,0,5,1,4,737
Apple,29,1,0,5,0.8,10,1000
Apple,262,1,1,5,1,3,1318
Apple,241,0,0,5,1,3,1768
Apple,189,0,1,5,1,3,391
Apple,120,0,0,5,1,3,761
Apple,23,1,0,5,0.833,6,439
Apple,154,1,1,5,1,2,887
Apple,140,0,0,5,1,2,360
Apple,106,0,0,5,1,2,301
Apple,332,0,1,5,1,1,616
Apple,288,0,1,5,1,1,677
Apple,274,1,1,5,1,1,307
Apple,252,0,0,5,1,1,271
Apple,246,1,1,5,1,1,1222
Apple,236,0,1,5,1,1,193
Apple,230,0,0,5,1,1,908
Apple,218,0,1,5,1,1,498
Apple,199,0,0,4,0.75,4,398
Apple,85,1,1,5,0.75,4,809
Apple,75,0,1,4,0.75,4,2933
Apple,149,1,0,4,0.7,10,1146
Apple,36,1,1,5,0.667,6,299
Apple,46,1,1,5,0.667,3,882
Apple,348,0,1,5,0,0,997
Apple,275,1,0,5,0,0,164
Apple,270,0,1,4,0,0,649
Apple,259,0,1,5,0,0,332
Apple,251,1,0,5,0,0,928
Apple,201,1,1,5,0,0,1228
Apple,146,1,1,5,0,0,176
Apple,110,0,0,5,0,0,257
Apple,309,1,1,5,0.5,2,117
Apple,265,0,0,4,0.5,2,715
Apple,170,1,1,5,0.5,2,348
Apple,24,0,1,5,0.571,7,201
Apple,159,0,0,5,0.5,4,599
Apple,75,1,1,5,0.5,4,634
Apple,256,0,1,5,0.333,3,817
Apple,152,0,1,5,0.333,3,120
Apple,32,1,1,5,0.4,5,838
Apple,147,1,1,1,0.571,35,928
Apple,178,0,0,4,0.429,7,1287
Apple,49,1,1,5,0,2,421
Apple,303,0,1,2,0.5,14,1450
Apple,152,1,1,3,0.417,12,375
Apple,237,0,0,5,0.2,5,356
Apple,45,0,0,2,0.526,57,5870
Apple,204,1,1,2,0.438,16,4682
Apple,53,0,0,2,0.484,31,789
Apple,250,0,0,2,0.25,8,126
Apple,200,1,1,2,0.389,18,1547
Apple,320,1,0,2,0.222,9,601
Apple,16,1,1,5,0.333,24,1705
Apple,166,1,1,5,0,18,102
Apple,7,0,1,5,0.957,207,8579
